gene_id,log2fc,pvalue,qvalue,evidence
WBGene00000392,-0.09903435846666397,0.19807894151570454,0.26237231469615707,False
WBGene00000481,0.10940810223111441,0.20973820969267173,0.2746488702631159,False
WBGene00000497,-0.5930431002555583,2.8685003839970296e-10,5.250022795827122e-09,True
WBGene00000509,-0.5895060109333343,3.787775584107743e-13,3.312199316325327e-11,True
WBGene00000511,0.29943667206666547,4.016007173953039e-06,1.7365921131324405e-05,False
WBGene00000512,-0.18581912537110945,0.06517427473037923,0.09979018329340167,False
WBGene00000513,-0.015079034502221589,0.8404501545383116,0.8737572940840836,False
WBGene00000514,-0.013908658753331693,0.74320900710192,0.7936302423191466,False
WBGene00000536,-0.007331638657776196,0.9043846157190079,0.9183879904140119,False
WBGene00000761,0.6148844623933343,3.660634769995591e-11,1.1080459861486655e-09,True
WBGene00000765,0.20617863266666703,0.0085860498527619,0.016204367467922337,False
WBGene00000766,-0.24789003922222363,0.00012133676980578115,0.00036586987677068877,False
WBGene00000775,-0.006152356406666115,0.9158335048841794,0.9288156808554757,False
WBGene00000830,-0.02820512675555875,0.6017544753651025,0.6688993956388921,False
WBGene00000907,0.048424851697776994,0.24702543480946,0.31225729953874043,False
WBGene00000913,-0.3198308501111118,1.688787287024359e-08,1.5454367382420587e-07,False
WBGene00000929,0.5552344791755566,1.841661426290427e-07,1.1412500334571385e-06,False
WBGene00000960,0.1475666291244444,0.018716973618426676,0.03317625729212116,False
WBGene00000964,0.41832355308888935,2.1149784479471995e-07,1.2658152774404523e-06,False
WBGene00000967,0.43180571677777735,5.804793569851048e-06,2.3743857885952875e-05,False
WBGene00000976,-0.13731577446666599,0.21897612253457277,0.28297899578769914,False
WBGene00000982,0.35967544917777694,0.0009598004150896455,0.0022683571371638167,False
WBGene00000984,0.512715882657778,1.7056310519168508e-10,3.532451678575162e-09,False
WBGene00000988,1.1551934489511098,9.15725224535319e-13,6.551597742811783e-11,True
WBGene00000991,0.2058534159999983,0.0003833174173734526,0.001005569358243024,False
WBGene00001002,-0.14454905708889143,0.0047190756905082796,0.009621535151373099,False
WBGene00001033,-0.20441729284444676,0.003982450380720591,0.008269626516166504,False
WBGene00001095,0.23303136525999868,0.019011154092201547,0.03362197364171375,False
WBGene00001134,-0.3097853682977778,0.053316928687874715,0.08325480729634405,False
WBGene00001149,0.47116368326666525,9.849779790991301e-09,9.689720869387693e-08,False
WBGene00001150,0.3338258294822207,2.2455943470792838e-08,1.9636475012793294e-07,False
WBGene00001152,0.10143823588666834,0.10898554881214625,0.15680370551217385,False
WBGene00001153,-0.05952904504666634,0.09770158438701158,0.14318649331951233,False
WBGene00001154,-0.14872262974222394,0.17625189473583092,0.2370644540270739,False
WBGene00001156,0.594285411955557,1.6087041187102997e-07,1.0210081785685531e-06,True
WBGene00001157,-0.2573106223822208,0.19709585250807105,0.26201762824974983,False
WBGene00001158,-0.5530829374866677,2.8352036550185507e-06,1.2465392606143012e-05,False
WBGene00001239,0.011162167844442905,0.784728896566696,0.8291507697353814,False
WBGene00001240,0.2297284357088909,0.002349995805595475,0.005080897524735271,False
WBGene00001241,-0.14815196840000056,0.023886163203313146,0.04042668912044612,False
WBGene00001242,-0.16618409916666543,0.005184553367231975,0.010452605405260674,False
WBGene00001243,0.4072524292888904,1.3576844407280934e-07,8.978971889521088e-07,False
WBGene00001244,0.24938353660444434,0.0006439819411413826,0.001608932659296089,False
WBGene00001245,0.09917689643111238,0.162331550110839,0.22064754738727166,False
WBGene00001247,0.29604203524888995,0.00019723031337414354,0.0005504264419342233,False
WBGene00001336,0.3458963428666664,1.3331777861547075e-10,3.1089279849939094e-09,False
WBGene00001337,0.32372746828888843,0.04191198340134385,0.06773045366911214,False
WBGene00001338,-0.05129012432889013,0.25132669824415105,0.31697774281754304,False
WBGene00001394,0.35990363564444117,3.2810104484271005e-06,1.4345306793956268e-05,False
WBGene00001395,1.0700058908222232,2.203298554310512e-08,1.9483100699352505e-07,True
WBGene00001397,-0.2600788815333335,0.0047348590232075966,0.009628770158305888,False
WBGene00001398,0.18435620484444293,0.002003000654346587,0.004427981783625742,False
WBGene00001399,0.029448125502220535,0.7841117002925596,0.8291507697353814,False
WBGene00001405,0.08697688228222233,0.4826152917325398,0.5544791745890639,False
WBGene00001406,0.19413215011777574,0.004641699078366077,0.009513065559047141,False
WBGene00001477,0.13025706566444395,0.19653102454383495,0.26170882625380393,False
WBGene00001478,0.256705204626666,0.00022811504682226572,0.0006233560480872331,False
WBGene00001480,-0.13868267946000046,0.08196350753338043,0.12263361298245322,False
WBGene00001498,0.21724831886666784,2.4585454925935338e-05,8.486295187153996e-05,False
WBGene00001500,-0.3482780968444459,0.0008157305886941211,0.0019753229947762256,False
WBGene00001508,0.4674747263444434,5.4532727772126504e-05,0.00017305345466396598,False
WBGene00001522,0.35151160533333226,3.434670228191591e-05,0.00011453751989774499,False
WBGene00001523,-0.23024015177555412,0.00022007928013325582,0.0006056027743527005,False
WBGene00001528,0.11394094659555432,0.10953922508618424,0.157031211338278,False
WBGene00001529,-0.17348650054222237,0.1609927705307453,0.21920641939047844,False
WBGene00001530,-0.09218404847777872,0.22278445879896483,0.286489165154878,False
WBGene00001531,-0.02636441952444457,0.6313781788405493,0.6969069098843089,False
WBGene00001532,-0.07491542525555595,0.22220192914073914,0.2862077221501828,False
WBGene00001535,-0.06660123454888822,0.48150708879319926,0.5544791745890639,False
WBGene00001536,0.0501278891244441,0.4129941083942002,0.48949753509975236,False
WBGene00001538,0.20456149664666334,0.0015562888284820975,0.003519538241423594,False
WBGene00001540,-0.03369427388444546,0.5701297999660303,0.6393720511288288,False
WBGene00001541,0.28050087670666457,0.0005035348491332802,0.001282465780802238,False
WBGene00001542,-0.0660361695844438,0.13957618659978774,0.19271308570882972,False
WBGene00001543,-1.176450614068889,6.106591461223334e-09,6.323536157872058e-08,True
WBGene00001544,-0.5277870483933338,6.561106493705535e-05,0.00020490439724389902,False
WBGene00001545,-0.15987916479777997,0.44775072337579924,0.5205019487396662,False
WBGene00001546,0.13097255634666727,0.1765181322234629,0.2370644540270739,False
WBGene00001547,0.0651213100866661,0.3189497833484266,0.38796519241918354,False
WBGene00001548,-0.8887661163155531,6.056467253352523e-13,4.766439728388436e-11,True
WBGene00001549,-0.14667092001555648,0.010040471912604479,0.018769243219049228,False
WBGene00001553,-0.11349030872444477,0.08264079504548746,0.1231786092818156,False
WBGene00001554,-0.3269300878155539,5.919937271609948e-06,2.3892259655164253e-05,False
WBGene00001555,-0.8642122841822246,0.0011091131442719348,0.002590124761252263,True
WBGene00001556,-0.054024923222224075,0.5120664115585122,0.582364546093279,False
WBGene00001557,-0.5827027292533344,2.811938929900601e-09,3.404609135125805e-08,False
WBGene00001603,0.28197867248666775,0.0001340238123812219,0.0003995331073637183,False
WBGene00001606,-0.20380702751110924,4.649258015906132e-05,0.00015057473491844137,False
WBGene00001638,0.5302767675111131,2.5788238729090006e-06,1.1531445386246496e-05,False
WBGene00001639,-0.24219470823555334,0.0023487386048800965,0.005080897524735271,False
WBGene00001645,-0.15532369777777788,0.0026002169304248654,0.005575942027913812,False
WBGene00001646,0.07116997351999999,0.4386125097923758,0.5129094282416043,False
WBGene00001684,0.23047403779999698,8.930832853964919e-05,0.0002734850372011825,False
WBGene00001759,0.15294340235333337,0.004475857455015493,0.009197127459783794,False
WBGene00001790,0.21112851792888776,0.040028644968692684,0.06482004853983774,False
WBGene00001791,0.39965679196222403,1.911203291456729e-06,8.900100534771867e-06,False
WBGene00001793,0.10646029511111088,0.10489964606471458,0.15203687192068208,False
WBGene00001794,0.8194981801555556,7.46235045381076e-08,5.290873700134296e-07,True
WBGene00001823,0.27348312628889104,0.025283864658126848,0.04242729527920219,False
WBGene00001839,-0.03602734772888816,0.45495466929448797,0.5274207254013323,False
WBGene00001843,-0.10546893404222502,0.10315331876608957,0.15033641086835647,False
WBGene00001993,0.5595791515266662,2.5441008164899528e-05,8.743263504705644e-05,False
WBGene00002010,-0.16549890393333655,0.017471432436352182,0.03125003938047538,False
WBGene00002044,0.19068057362222568,0.0004159637365469244,0.0010768534890211498,False
WBGene00002146,0.2028706776711129,0.060277244793932094,0.0933822670331192,False
WBGene00002152,0.25640760615555713,0.000828621421049171,0.002000200833248604,False
WBGene00002183,0.4178883337333321,7.696543808995719e-06,3.028589988839815e-05,False
WBGene00002250,0.11616799195555672,0.009242251363048386,0.017359550889544346,False
WBGene00002262,0.051424221777775614,0.2240329484580298,0.2876246826043547,False
WBGene00003031,0.0034047424266665516,0.9503646434299327,0.9613585788937751,False
WBGene00003040,-0.27617503448889025,0.0010077250167141603,0.002367401755683714,False
WBGene00003047,-0.31678285013333607,5.346915160241119e-05,0.0001710578142727545,False
WBGene00003220,-0.22241933183333273,0.0007405945333251521,0.0018157255380900146,False
WBGene00003384,-0.018147603308888094,0.7898023993129792,0.8332097697846041,False
WBGene00003385,0.45728099849111103,0.0006377509521168856,0.001598439488267481,False
WBGene00003415,-0.0041267736888848106,0.9812474453549249,0.9850022187427626,False
WBGene00003475,-0.04778600455555626,0.3722962011390003,0.4446086650931612,False
WBGene00003579,0.23000473197333093,0.004662638350026512,0.009531159432391858,False
WBGene00003583,-0.1732436805333304,0.019263723289390158,0.03391621975111869,False
WBGene00003773,0.2803221330000003,0.008209580137087624,0.015568529079248094,False
WBGene00003778,-0.7843630684555531,7.607486185152633e-10,1.1974183255430244e-08,True
WBGene00003816,0.04956839672444602,0.40107040710064723,0.47608206695054206,False
WBGene00003831,0.16008267051111247,0.005562499357707649,0.011110880696740913,False
WBGene00003844,0.30131502559999923,5.7789736003363526e-05,0.00018233475839436232,False
WBGene00003906,0.026814944284446085,0.7075979751357198,0.7628487759339883,False
WBGene00003960,0.044530546866667464,0.2400737642914389,0.30473879435058454,False
WBGene00004023,0.7552626892644447,1.193010334931471e-09,1.7207960039024808e-08,True
WBGene00004026,-0.056872028522221285,0.2866452732158064,0.35303572773214337,False
WBGene00004037,0.44178591314666704,8.268175800301181e-10,1.2513566066994287e-08,False
WBGene00004038,0.3220563198888886,1.9722126351391422e-06,9.130184375614735e-06,False
WBGene00004039,-0.0675736796688895,0.21817072010105773,0.282401902499231,False
WBGene00004050,-0.08908490693333526,0.04352911580712852,0.0696288905288824,False
WBGene00004052,0.7031543713933335,7.997330883283859e-07,4.08694766567818e-06,True
WBGene00004087,-0.2798914016222209,1.224738546931236e-06,5.986765443694924e-06,False
WBGene00004089,0.4927229203577781,7.752341917323456e-11,1.9065915902917375e-09,False
WBGene00004092,0.9575624195533354,2.976720049792536e-09,3.49653534206974e-08,True
WBGene00004180,0.18199892175555554,0.0005588601609186752,0.00140518513304472,False
WBGene00004248,0.4588786424222189,2.4212310615832515e-09,3.073401363654869e-08,False
WBGene00004259,-0.07594547863111067,0.023307079715005202,0.03978887578244923,False
WBGene00004411,-0.2494553717133332,0.0007781059856163736,0.001895880528421319,False
WBGene00004680,-0.06201570357777797,0.11478092796772449,0.16305521716714652,False
WBGene00004802,-0.27089086159777676,0.0001921645451185941,0.0005420555448327367,False
WBGene00004803,0.29013580673555595,0.0009283452909995742,0.0022139628606565602,False
WBGene00004875,0.5939719349111101,3.786632030351951e-07,2.113531494955309e-06,True
WBGene00004893,-0.3563376469644428,1.222751571181934e-07,8.224833218121214e-07,False
WBGene00004894,-0.5765508464088871,0.0002773612409371973,0.0007480349175590693,False
WBGene00004932,-0.3306276143466649,1.2131583894376084e-06,5.967222828046237e-06,False
WBGene00004933,0.048544362066666125,0.7355046478504715,0.7864703231770667,False
WBGene00004959,0.7248970534000012,3.069711817169346e-08,2.51652416678362e-07,True
WBGene00004981,0.221492556577779,1.6341068947205436e-07,1.0288337009160543e-06,False
WBGene00005662,0.16344897416222182,0.02030287461769813,0.03511727983324929,False
WBGene00006351,0.2598106800177771,0.000278493304758332,0.0007480349175590693,False
WBGene00006418,1.465595867266666,9.035500863909573e-12,3.9505217666093526e-10,True
WBGene00006448,-0.031046200360000498,0.41445982628080436,0.4904960650872076,False
WBGene00006461,-0.3131518046088875,2.457319491213543e-05,8.486295187153996e-05,False
WBGene00006463,-0.1257352019755551,0.025793749730665682,0.04319081071922105,False
WBGene00006477,0.1631800774866683,0.01627419047481493,0.02944319058317092,False
WBGene00006505,-0.09035647146222292,0.12527062628064403,0.1757361548714204,False
WBGene00006541,-0.5902327047111129,2.867437955563467e-07,1.6716101266877396e-06,True
WBGene00006568,-0.3782752362422208,6.831678514435408e-08,5.072199047981761e-07,False
WBGene00006603,0.07788278133333115,0.10346588887598654,0.15051322466802478,False
WBGene00006607,-0.2619304823800004,9.801591561720556e-06,3.762854906865404e-05,False
WBGene00006609,0.6568908788000005,9.498068333323397e-10,1.4103735430802856e-08,True
WBGene00006610,0.26056435064666417,0.0009395113062175451,0.0022338229546622597,False
WBGene00006611,-0.5378554715555541,0.0035246867284786194,0.007389929554723542,False
WBGene00006729,-0.17316351441777655,0.012418273009496916,0.022907671156959915,False
WBGene00006756,0.005787304422220529,0.9261669953685325,0.9380867765187068,False
WBGene00006862,-0.2900510427111129,6.47439393839441e-07,3.3744026685539076e-06,False
WBGene00006912,0.4206723219333348,6.409435194245098e-09,6.466955766501143e-08,False
WBGene00006916,-0.2730416757333334,1.5246457659287704e-08,1.4456580937180026e-07,False
WBGene00006935,0.0858933010488876,0.03934214676174537,0.06383973093091465,False
WBGene00006936,0.36178577519999777,4.762502339023823e-08,3.674597392952695e-07,False
WBGene00006945,-0.07979705454444641,0.1565661041317095,0.2135485683737528,False
WBGene00007029,-0.1087871139999983,0.11652995612752365,0.16494438034597322,False
WBGene00007036,-0.08260282607333291,0.04948016409397162,0.07788177828391134,False
WBGene00007043,-0.35630024277111083,0.0006718288087278726,0.0016731939002178346,False
WBGene00007057,-0.04911727610666716,0.23923075855269962,0.304159300453917,False
WBGene00007070,0.1399902655288887,0.02493425661012564,0.042019828591368054,False
WBGene00007072,0.23331619725111175,0.001467578907283998,0.00333810578044077,False
WBGene00007073,-0.0418989000666663,0.799885008606671,0.8415902430126337,False
WBGene00007089,-0.4073097074088885,5.5479532257619454e-08,4.158323036833001e-07,False
WBGene00007122,-0.01717171854666688,0.7227362989507223,0.7759801736346773,False
WBGene00007129,-0.3027127507977774,0.0007499418764358431,0.0018329324743944365,False
WBGene00007130,0.5743040058844446,2.3064722117551374e-05,8.138637292565121e-05,False
WBGene00007140,-0.01834814162888776,0.773303282551659,0.8202017296066787,False
WBGene00007150,-0.06885109162221958,0.0654123345773658,0.09996020837356676,False
WBGene00007194,0.03407825253333563,0.526454785496102,0.596143764295586,False
WBGene00007197,0.43520596791555377,1.760154587652066e-05,6.413155835565628e-05,False
WBGene00007210,0.15557065843555584,0.11011721077714182,0.15756771796656474,False
WBGene00007236,0.543581212277779,3.413455830076454e-07,1.932654487964151e-06,False
WBGene00007248,0.24629086455555615,0.0064544346626040534,0.012667431619624416,False
WBGene00007314,0.23964801191999996,0.0017602896650527062,0.0039329572857442156,False
WBGene00007328,-0.18824853800444608,5.174209987218461e-07,2.7891118218773484e-06,False
WBGene00007331,0.45778786139999816,2.0361943903474267e-07,1.2326807578487883e-06,False
WBGene00007350,0.3538084815044442,3.2207985119561035e-08,2.586498396846381e-07,False
WBGene00007355,-0.02163159728888786,0.8065857440740305,0.8441263039710931,False
WBGene00007388,-0.14129173478000112,0.10419110002010952,0.15128855298122915,False
WBGene00007419,-0.5077765820666666,0.00016009564883027533,0.00045816463865246067,False
WBGene00007422,0.4913324673311106,2.72487273006786e-06,1.211567705403054e-05,False
WBGene00007435,0.010835687771111324,0.8332570289604527,0.8685738831680481,False
WBGene00007446,-0.03720947482222314,0.5888297044698848,0.6573176984649636,False
WBGene00007455,1.1548272208777774,1.0218317673483975e-11,4.232534741595731e-10,True
WBGene00007466,-0.014474346248888992,0.6934903477381203,0.749905942852323,False
WBGene00007467,0.14825005802000124,0.0012279201867312652,0.0028339389646847672,False
WBGene00007469,0.04026520116000043,0.48594847097772836,0.5574948202033123,False
WBGene00007470,0.1343602765577785,0.0968555740529439,0.14221144921579637,False
WBGene00007471,0.107086304388889,0.03867706509803055,0.06289018643006208,False
WBGene00007472,-0.10210780078888959,0.19836280463051267,0.26237231469615707,False
WBGene00007473,-0.41837833721555384,0.001701350900729388,0.003814709854341961,False
WBGene00007480,0.37064361790888967,9.444390886567473e-06,3.643497856729706e-05,False
WBGene00007507,0.24308270881111227,0.000831087258541669,0.002000200833248604,False
WBGene00007508,0.7005004701622202,4.07333657706099e-05,0.00013403808454071287,True
WBGene00007509,0.7297933782066668,5.263518327116735e-09,5.674505374576535e-08,True
WBGene00007516,0.5239348525822205,7.419314883819407e-08,5.290873700134296e-07,False
WBGene00007517,0.2684970346177771,0.0005307729900756571,0.0013388408435562247,False
WBGene00007533,0.18957003106666726,0.14500688473383652,0.19881605973088737,False
WBGene00007548,0.09461899953555708,0.21398624290526227,0.2788198231232474,False
WBGene00007556,-0.04566562842222055,0.5703166199395652,0.6393720511288288,False
WBGene00007616,0.05927616050889206,0.2718890132035011,0.3375026078724848,False
WBGene00007620,-0.09812764975555588,0.2007116842343676,0.26503371726920694,False
WBGene00007646,-0.020737066104445034,0.7047391616551978,0.7608089440639789,False
WBGene00007650,0.3336566070600018,1.9827043934975224e-05,7.06058080399344e-05,False
WBGene00007684,0.4827546988444471,0.0004477758754784623,0.0011554085704968847,False
WBGene00007698,0.2502597269555551,0.0009460793114693535,0.0022426639100192203,False
WBGene00007745,0.12632331428444665,0.08124934397349466,0.1217966356326482,False
WBGene00007780,-0.16194560541555525,0.0166928044286887,0.0301312777187569,False
WBGene00007812,0.4986395686888887,4.8258506400529655e-05,0.0001556534612181018,False
WBGene00007824,-0.13781939171111013,0.03741619725005255,0.06109242165101942,False
WBGene00007857,0.6417768731333329,5.153605517011055e-10,8.629547961463194e-09,True
WBGene00007880,0.2694148151555549,8.183348663033932e-05,0.00025157403897686347,False
WBGene00007885,0.3596513629000029,1.7942759217441122e-06,8.405328276265573e-06,False
WBGene00007886,-0.17883955986444278,0.000889976646320857,0.002135401282483276,False
WBGene00007912,-0.3621790427400029,1.2188730512912811e-05,4.589727709886308e-05,False
WBGene00007914,-0.2635819992222217,0.0003960524281895612,0.0010286906303141408,False
WBGene00007917,-0.29960054016666504,6.437311829120812e-07,3.3744026685539076e-06,False
WBGene00007946,-0.06146978731333341,0.3079236399066274,0.3768832108966031,False
WBGene00007971,-0.5553434084866655,6.273367541866045e-10,1.0075796439690975e-08,False
WBGene00007974,-0.025583153088890143,0.7249158353216032,0.777259894275343,False
WBGene00008062,-0.36528725884666713,1.3349712203539484e-05,4.97925284558558e-05,False
WBGene00008074,0.16430843391777739,0.03566070763868995,0.05859076599509184,False
WBGene00008097,0.06881855624222322,0.4286296662451264,0.5034799213953947,False
WBGene00008127,-1.0638595769244459,3.5321605159362873e-12,2.1784817060621076e-10,True
WBGene00008206,-0.024737297926668234,0.5781187402361657,0.6471969396384957,False
WBGene00008209,0.07994172285555567,0.15060007813779677,0.206125672164254,False
WBGene00008230,0.05784048075333459,0.32198126287233436,0.3910482312971098,False
WBGene00008258,0.44121763342444353,7.106758550074853e-08,5.227120541036364e-07,False
WBGene00008346,-0.31615701401333496,5.8434048340463515e-06,2.3743857885952875e-05,False
WBGene00008354,0.5254168712444454,1.5027784790749309e-06,7.124618451999823e-06,False
WBGene00008379,0.1557769169844434,0.00353063978726309,0.007389929554723542,False
WBGene00008409,0.16169850845777667,0.007926748275116295,0.015178469324857722,False
WBGene00008415,-0.07571476402666377,0.2244847977424312,0.28773540036366996,False
WBGene00008431,0.17490220985111016,0.1086712468190751,0.15663785942602948,False
WBGene00008458,0.19148684615555567,0.05356443361155232,0.08347566188572608,False
WBGene00008485,0.5910286771466691,1.8376181944161458e-08,1.6434153625062576e-07,True
WBGene00008486,0.29315760444444194,0.008148479852268724,0.015489984646704072,False
WBGene00008490,0.5413019756400015,4.790945409208153e-10,8.19668268923221e-09,False
WBGene00008499,0.40082842075555547,0.0007151231372520495,0.0017754003439033532,False
WBGene00008504,0.09102675175555675,0.26196270312063513,0.3277657350650872,False
WBGene00008531,-0.22753325773555666,1.9629537182129506e-05,7.022020801061782e-05,False
WBGene00008538,-0.05533125400222083,0.30662873453334366,0.37588288797155994,False
WBGene00008548,0.23774786798889025,0.0011914529488375963,0.002757863149221142,False
WBGene00008565,1.259048797386665,1.2247379860887596e-11,4.589851405008828e-10,True
WBGene00008566,1.1493676716222208,5.6775745359914236e-11,1.4413713418791132e-09,True
WBGene00008567,-0.052488673511110306,0.41682790224457283,0.49255789649621445,False
WBGene00008581,-0.1185672064333314,0.10256569937509025,0.1497573384196587,False
WBGene00008645,-0.31464881531110933,1.6431941169126482e-08,1.5214044353061813e-07,False
WBGene00008654,1.1701723606888876,2.3976144287856874e-14,3.773845110908672e-12,True
WBGene00008732,0.16848645942222085,0.003830960141454134,0.007976099553768263,False
WBGene00008749,0.2818526486222215,0.0004972915445532044,0.0012706767713096486,False
WBGene00008775,-0.44872077384666653,3.305941776933533e-07,1.8991066995961244e-06,False
WBGene00008776,0.1410141300488883,0.0011320054632980945,0.0026303383885120067,False
WBGene00008781,0.001275433888888955,0.9802288966338503,0.9850022187427626,False
WBGene00008801,0.12221578410000067,0.1427123794049522,0.19601159265566734,False
WBGene00008802,0.1434899524711124,0.4993836833508314,0.5712426726702098,False
WBGene00009001,0.063687654233334,0.20693590161539993,0.2724064034317054,False
WBGene00009035,-0.11878320708888879,0.003206014952140487,0.0067463469714827895,False
WBGene00009057,0.30068215746222293,3.0819554871671224e-05,0.00010409866817169636,False
WBGene00009078,-0.1337485548222226,0.2119789559225653,0.27667298003826163,False
WBGene00009082,-0.015893697533332585,0.8716100790950133,0.8953657451381523,False
WBGene00009138,-0.5477080343644456,0.008931219828124984,0.01681547848022575,False
WBGene00009146,0.10874487400222321,0.1160577862269598,0.16457203200111234,False
WBGene00009159,-0.21267045142222152,0.005193098746450983,0.010452605405260674,False
WBGene00009165,0.022301198082219642,0.659349872558037,0.7197205816053621,False
WBGene00009176,-0.43568831651111317,4.762043685585559e-09,5.205178306327549e-08,False
WBGene00009177,-0.5848060608333334,2.0318104437134637e-09,2.66505803200416e-08,False
WBGene00009192,0.41704181455333256,2.9158892388383173e-09,3.4769770166147815e-08,False
WBGene00009218,0.4036172567488876,0.001339849129508462,0.0030832200728747356,False
WBGene00009219,0.060338235488888614,0.39153972622373107,0.4668814614213278,False
WBGene00009226,-0.39866485803111296,0.0022803200606508543,0.004957491402575199,False
WBGene00009232,-0.042266599526666226,0.5008511142226992,0.5712606186858903,False
WBGene00009255,-0.07460356755333297,0.007669754404423317,0.01475818268039401,False
WBGene00009271,0.4043813083133312,1.1702930026939859e-07,7.939832699311784e-07,False
WBGene00009342,0.3824472381555566,2.9330338669443858e-08,2.4297870034581387e-07,False
WBGene00009368,0.09440755422222047,0.07098467632043713,0.1076395766169249,False
WBGene00009450,0.4181520202333342,1.2025893292838177e-09,1.7207960039024808e-08,False
WBGene00009493,0.12020616305555443,0.06363176387583266,0.09819254543192217,False
WBGene00009552,-0.07515222860000037,0.051597352263957175,0.08105212820705447,False
WBGene00009554,-0.08690068311111077,0.08817240208901311,0.1301907700638899,False
WBGene00009622,-0.08191999491777757,0.04787029068248545,0.07565043929139768,False
WBGene00009635,0.22351792662222536,0.004350386408643349,0.008962707077492972,False
WBGene00009658,-0.5370522883533333,2.928031931181165e-11,9.73467183582965e-10,False
WBGene00009706,0.11944286322666642,0.007770357839601461,0.014915296633576464,False
WBGene00009801,-0.23972917205777655,0.00014434003760171798,0.000420724479972415,False
WBGene00009813,0.014070984495557326,0.8031820638796782,0.8428057123644089,False
WBGene00009824,1.6714561664666672,3.052734382541249e-16,1.2012509795299815e-13,True
WBGene00009908,-0.014284524255555375,0.6775294291732732,0.7364857192808922,False
WBGene00009925,-0.37921228915333316,2.6196110770409702e-05,8.963625728831493e-05,False
WBGene00009973,-0.019665548137778543,0.7629037561305425,0.8124563681660851,False
WBGene00009980,0.18828006828888633,0.011910754674661825,0.022127328328844106,False
WBGene00009981,0.15918331062444402,0.12825040309424673,0.17927720645678896,False
WBGene00010035,-0.07478975195110849,0.08945235391468917,0.13183333807277225,False
WBGene00010063,-0.13032034752666632,0.043490903476868015,0.0696288905288824,False
WBGene00010067,-0.46378632744889003,2.804653421166721e-07,1.6472106287001563e-06,False
WBGene00010083,2.576630519997776,2.0900501443290517e-20,1.6448694635869635e-17,True
WBGene00010120,-0.36962803672444444,6.598147445622838e-07,3.4162776577007723e-06,False
WBGene00010166,-0.010800181188887592,0.855409150359409,0.8837912569386134,False
WBGene00010230,-0.060173848533333185,0.506231399450597,0.5765616662338927,False
WBGene00010296,0.48292667123999955,4.0045786692239554e-08,3.12039941849431e-07,False
WBGene00010308,-0.009309713706668887,0.8300059425193081,0.8663324625499941,False
WBGene00010339,-0.08206853979999806,0.19801396808931027,0.26237231469615707,False
WBGene00010380,-0.0003427972155556347,0.9963565416615002,0.9963565416615002,False
WBGene00010383,-0.13847190652444397,0.30984774773743273,0.37864934389652105,False
WBGene00010425,-0.005961638044444939,0.8823170124246227,0.9041451676799193,False
WBGene00010485,1.2934412547444438,3.4664639961551546e-09,3.953778499962473e-08,True
WBGene00010537,-0.25113171897777775,0.00029578450777952784,0.0007917768966751306,False
WBGene00010595,0.7867675666377778,1.4902742505987545e-10,3.348963025712383e-09,True
WBGene00010628,0.05839738274222128,0.17215728661099827,0.2331975637914899,False
